seriesid,aod,rssdid,submissionts,key,value
FRY9C,20230131,1234567,1770609249,BHCKG421,683846
FRY9C,20230131,1234567,1770609249,BHCKD988,349333
FRY9C,20230131,1234567,1770609249,BHCKHU14,617699
FRY9C,20230131,1234567,1770609249,BHCKK218,502269
FRY9C,20230131,1234567,1770609249,BHCKG513,831717
FRY9C,20230131,1234567,1770609249,BHCKG359,401649
FRY9C,20230131,1234567,1770609249,BHCK8759,533050
FRY9C,20230131,1234567,1770609249,BHCWP859,760770
FRY9C,20230131,1234567,1770609249,BHCT4340,973979
FRY9C,20230131,1234567,1770609249,BHDMHK06,470479
FRY9C,20230131,1234567,1770609249,BHCKG616,528801
FRY9C,20230131,1234567,1770609249,BHCKG493,503275
FRY9C,20230131,1234567,1770609249,BHCKB782,56926
FRY9C,20230131,1234567,1770609249,BHCKK141,759001
FRY9C,20230131,1234567,1770609249,BHCK5390,683927
FRY9C,20230131,1234567,1770609249,BHCKF262,45208
FRY9C,20230131,1234567,1770609249,BHCKK217,755398
FRY9C,20230131,1234567,1770609249,BHTXG576,538650
FRY9C,20230131,1234567,1770609249,BHCKB038,524075
FRY9C,20230131,1234567,1770609249,BHCKC896,866865
FRY9C,20230131,1234567,1770609249,BHCAP867,636171
FRY9C,20230131,1234567,1770609249,BHCWLF23,33012
FRY9C,20230131,1234567,1770609249,BHCKF162,318396
FRY9C,20230131,1234567,1770609249,BHCKH171,570122
FRY9C,20230131,1234567,1770609249,BHCKM741,270470
FRY9C,20230131,1234567,1770609249,BHCKHU16,307898
FRY9C,20230131,1234567,1770609249,BHCKC249,889290
FRY9C,20230131,1234567,1770609249,BHCKG387,531293
FRY9C,20230131,1234567,1770609249,BHCT2170,177176
FRY9C,20230131,1234567,1770609249,BHCKG507,931150
FRY9C,20230131,1234567,1770609249,BHDM6631,748466
FRY9C,20230131,1234567,1770609249,BHCKKX52,84762
FRY9C,20230131,1234567,1770609249,BHCK8709,537318
FRY9C,20230131,1234567,1770609249,BHCKG104,342296
FRY9C,20230131,1234567,1770609249,BHCK8757,707631
FRY9C,20230131,1234567,1770609249,BHCKF252,941811
FRY9C,20230131,1234567,1770609249,BHCKD999,171253
FRY9C,20230131,1234567,1770609249,BHCKS609,41030
FRY9C,20230131,1234567,1770609249,BHCK8710,903502
FRY9C,20230131,1234567,1770609249,BHCKB756,961713
FRY9C,20230131,1234567,1770609249,BHCKK123,837782
FRY9C,20230131,1234567,1770609249,BHCKS447,170969
FRY9C,20230131,1234567,1770609249,BHCKC888,571048
FRY9C,20231231,2345678,1770609249,BHCKD969,321550
FRY9C,20231231,2345678,1770609249,BHCK4397,145275
FRY9C,20231231,2345678,1770609249,BHCAP840,742611
FRY9C,20231231,2345678,1770609249,BHTX8901,965670
FRY9C,20231231,2345678,1770609249,BHCKS612,410557
FRY9C,20231231,2345678,1770609249,BHCKH280,136636
FRY9C,20231231,2345678,1770609249,BHCKF618,4680
FRY9C,20231231,2345678,1770609249,BHCK3517,901227
FRY9C,20231231,2345678,1770609249,BHCKG460,306860
FRY9C,20231231,2345678,1770609249,BHCKK140,695183
FRY9C,20231231,2345678,1770609249,BHCKKX67,377200
FRY9C,20231231,2345678,1770609249,BHCKC898,75887
FRY9C,20231231,2345678,1770609249,BHCKS452,886059
FRY9C,20231231,2345678,1770609249,BHCKG313,704622
FRY9C,20231231,2345678,1770609249,BHCKHU09,143152
FRY9C,20231231,2345678,1770609249,BHCAP849,482515
FRY9C,20231231,2345678,1770609249,BHCKH176,572160
FRY9C,20231231,2345678,1770609249,BHCK0383,222775
FRY9C,20231231,2345678,1770609249,BHCKS616,322048
FRY9C,20231231,2345678,1770609249,BHCT3543,7173
FRY9C,20231231,2345678,1770609249,BHCT3190,79361
FRY9C,20231231,2345678,1770609249,BHCKD973,653694
FRY9C,20231231,2345678,1770609249,BHCKG611,673876
FRY9C,20231231,2345678,1770609249,BHCKJH89,275928
FRY9C,20231231,2345678,1770609249,BHCKC230,182729
FRY9C,20231231,2345678,1770609249,BHCKS550,693138
FRY9C,20231231,2345678,1770609249,BHCKHJ80,369991
FRY9C,20231231,2345678,1770609249,BHCKB042,236258
FRY9C,20231231,2345678,1770609249,BHCKHT58,915315
FRY9C,20231231,2345678,1770609249,BHCKB755,464075
FRY9C,20231231,2345678,1770609249,BHCK2333,983223
FRY9C,20231231,2345678,1770609249,BHCK4617,156351
FRY9C,20231231,2345678,1770609249,BHCAMK77,351032
FRY9C,20231231,2345678,1770609249,BHDM1288,360551
FRY9C,20231231,2345678,1770609249,BHCALE91,693264
FRY9C,20231231,2345678,1770609249,BHCK3164,287750
FRY9C,20231231,2345678,1770609249,BHCKG505,950558
FRY9C,20231231,2345678,1770609249,BHCAMK78,697747
FRY9C,20231231,2345678,1770609249,BHCKF601,93129
FRY9C,20231231,2345678,1770609249,BHCKHT52,760481
FRY9C,20231231,2345678,1770609249,TEXTB043,785369
FRY9C,20231231,2345678,1770609249,BHCK1742,865826
FRY9C,20231231,2345678,1770609249,BHCK8782,629320
FRY9C,20231231,2345678,1770609249,BHCKG453,146430
FRY9C,20231231,2345678,1770609249,BHCKHU18,75288
FRY9C,20231231,2345678,1770609249,BHCK8712,251517
FRY9C,20231231,2345678,1770609249,BHCKG486,403597
FRY9C,20231231,2345678,1770609249,BHCKB753,542578
FRY9C,20231231,2345678,1770609249,BHCKJJ30,685796
FRY9C,20231231,2345678,1770609249,BHCK4150,971948
FRY9C,20231231,2345678,1770609249,BHCKFT28,495992
FRY9C,20231231,2345678,1770609249,BHCA8274,187653
FRY9C,20231231,2345678,1770609249,BHCKHT69,748800
FRY9C,20231231,2345678,1770609249,BHCKS475,389939
FRY9C,20231231,2345678,1770609249,BHCKH284,392432
FRY9C,20231231,2345678,1770609249,BHBCC216,852863
FRY9C,20231231,2345678,1770609249,BHCK4093,98529
FRY9C,20231231,2345678,1770609249,BHCKFT29,322092
FRY9C,20231231,2345678,1770609249,BHCKHU21,94772
FRY9C,20231231,2345678,1770609249,BHCT2160,224599
FRY9C,20231231,2345678,1770609249,BHCK3435,595374
FRY9C,20231231,2345678,1770609249,BHTXG551,722232
FRY9C,20231231,2345678,1770609249,BHCK8704,83108
FRY9C,20231231,2345678,1770609249,BHCKB049,301560
FRY9C,20231231,2345678,1770609249,BHCKF636,873915
FRY9C,20231231,2345678,1770609249,BHCKB491,274205
FRY9C,20231231,2345678,1770609249,BHCKG433,976893
FRY9C,20231231,2345678,1770609249,BHCKS562,505940
FRY9C,20231231,2345678,1770609249,BHCK8695,532595
FRY9C,20231231,2345678,1770609249,BHCK3817,847548
FRY9C,20231231,2345678,1770609249,RSSD9200,502039
FRY9C,20231231,2345678,1770609249,BHBC4519,415859
FRY9C,20231231,2345678,1770609249,BHCKB489,10693
FRY9C,20231231,2345678,1770609249,BHCKG610,821653
FRY9C,20231231,2345678,1770609249,RSSD9220,993121
FRY9C,20231231,2345678,1770609249,BHCKM722,158743
FRY9C,20231231,2345678,1770609249,BHCAP844,683904
FRY9C,20231231,2345678,1770609249,BHCKG559,810704
FRY9C,20231231,2345678,1770609249,BHCKK043,891574
FRY9C,20231231,2345678,1770609249,BHCAP793,505178
FRY9C,20231231,2345678,1770609249,BHCK6689,324791
FRY9C,20231231,2345678,1770609249,BHCAP841,646053
FRY9C,20231231,2345678,1770609249,BHCK1778,828791
FRY9C,20231231,2345678,1770609249,BHCKF557,163195
FRY9C,20231231,2345678,1770609249,BHCKS592,681069
FRY9C,20231231,2345678,1770609249,BHCK8703,672339
FRY9C,20231231,2345678,1770609249,BHCKC247,526082
FRY9C,20231231,2345678,1770609249,TEXT8564,717939
FRY9C,20231231,2345678,1770609249,BHDM5368,456331
FRY9C,20231231,2345678,1770609249,BHCK4217,886514
FRY9C,20231231,2345678,1770609249,BHCKHJ96,607327
FRY9C,20231231,2345678,1770609249,BHCKS610,210148
FRY9C,20231231,2345678,1770609249,BHCKJ456,114399
FRY9C,20231231,2345678,1770609249,BHCKKX60,395635
FRY9C,20231231,2345678,1770609249,BHCKG316,904799
FRY9C,20231231,2345678,1770609249,BHCKJH90,435044
FRY9C,20231231,2345678,1770609249,BHCKL191,270846
FRY9C,20231231,2345678,1770609249,BHFN6636,722097
FRY9C,20231231,2345678,1770609249,TEXTB054,815263
FRY9C,20231231,2345678,1770609249,BHCKS498,44904
FRY9C,20231231,2345678,1770609249,BHCKG357,814399
FRY9C,20231231,2345678,1770609249,BHCKG561,412247
FRY9C,20231231,2345678,1770609249,BHDMK105,522040
FRY9C,20231231,2345678,1770609249,BHCK4135,261389
FRY9C,20231231,2345678,1770609249,BHCKC250,585434
FRY9C,20231231,2345678,1770609249,BHCKS400,974130
FRY9C,20231231,2345678,1770609249,BHCKHK00,416252
FRY9C,20231231,2345678,1770609249,BHCKG386,911949
FRY9C,20231231,2345678,1770609249,BHCKB749,533807
FRY9C,20231231,2345678,1770609249,BHCK5460,416988
FRY9C,20231231,2345678,1770609249,BHCKC886,188975
FRY9C,20231231,2345678,1770609249,BHCK8702,624786
FRY9C,20231231,2345678,1770609249,BHCKS597,54823
FRY9C,20231231,2345678,1770609249,TEXTB048,422891
FRY9C,20231231,2345678,1770609249,BHCKK126,634719
FRY9C,20231231,2345678,1770609249,BHCK2160,994993
FRY9C,20231231,2345678,1770609249,BHCK4065,949580
FRY9C,20231231,2345678,1770609249,BHCKB730,539938
FRY9C,20231231,2345678,1770609249,BHCK3190,561437
FRY9C,20231231,2345678,1770609249,BHCKB989,784802
FRY9C,20231231,2345678,1770609249,BHCKH196,671865
FRY9C,20231231,2345678,1770609249,BHODJ474,954635
FRY9C,20231231,2345678,1770609249,BHCKJH91,330288
FRY9C,20231231,2345678,1770609249,BHBCA220,574558
FRY9C,20231231,2345678,1770609249,BHCKG564,92546
FRY9C,20231231,2345678,1770609249,BHCKJH94,47159
FRY9C,20231231,2345678,1770609249,BHCKKX59,713092
FRY9C,20231231,2345678,1770609249,BHCK6556,259139
FRY9C,20231231,2345678,1770609249,BHCKG539,689664
FRY9C,20231231,2345678,1770609249,BHCKJJ08,757522
FRY9C,20231231,2345678,1770609249,BHDMK107,952376
FRY9C,20231231,2345678,1770609249,BHCKHJ79,269020
FRY9C,20231231,2345678,1770609249,BHCKM738,828316
FRY9C,20231231,2345678,1770609249,BHCKKX48,710734
FRY9C,20231231,2345678,1770609249,BHCK3411,33753
FRY9C,20231231,2345678,1770609249,BHCK8734,431622
FRY9C,20231231,2345678,1770609249,BHCKG515,534217
FRY9C,20231231,2345678,1770609249,BHCKG098,970188
FRY9C,20231231,2345678,1770609249,BHCKK153,892221
FRY9C,20231231,2345678,1770609249,BHCKH302,453674
FRY9C,20231231,2345678,1770609249,BHCK8498,331504
FRY9C,20231231,2345678,1770609249,BHCKG480,275593
FRY9C,20231231,2345678,1770609249,BHCK4652,610724
FRY9C,20231231,2345678,1770609249,BHCKF654,211842
FRY9C,20231231,2345678,1770609249,BHCKF645,61892
FRY9C,20231231,2345678,1770609249,BHCKF552,437712
FRY9C,20231231,2345678,1770609249,BHDM1766,523487
FRY9C,20231231,2345678,1770609249,BHCKF175,13148
FRY9C,20231231,2345678,1770609249,BHCAP870,149792
FRY9C,20231231,2345678,1770609249,BHCKK137,823542
FRY9C,20231231,2345678,1770609249,BHFNA245,515431
FRY9C,20231231,2345678,1770609249,BHDMB987,127069
FRY9C,20231231,2345678,1770609249,BHCKG579,733374
FRY9C,20231231,2345678,1770609249,BHCKS624,794250
FRY9C,20231231,2345678,1770609249,BHDMK106,465200
FRY9C,20231231,2345678,1770609249,BHCKK148,750596
FRY9C,20231231,2345678,1770609249,BHCK4180,159413
FRY9C,20231231,2345678,1770609249,BHCK8741,958859
FRY9C,20231231,2345678,1770609249,BHCKC236,983171
FRY9C,20231231,2345678,1770609249,TEXT5352,54710
FRY9C,20231231,2345678,1770609249,BHCKG457,975322
FRY9C,20231231,2345678,1770609249,BHCKF689,118736
FRY9C,20231231,2345678,1770609249,BHCKS434,852026
FRY9C,20231231,2345678,1770609249,BHCK5381,970538
FRY9C,20231231,2345678,1770609249,TEXT6568,847435
FRY9C,20231231,2345678,1770609249,BHCKT047,284033
FRY9C,20231231,2345678,1770609249,BHCKD962,438348
FRY9C,20231231,2345678,1770609249,BHCK3247,252864
FRY9C,20231231,2345678,1770609249,BHCKB576,726224
FRY9C,20231231,2345678,1770609249,BHBCB491,840746
FRY9C,20231231,2345678,1770609249,BHCKS490,79476
FRY9C,20231231,2345678,1770609249,BHCKKX63,182275
FRY9C,20231231,2345678,1770609249,BHCKS546,601511
FRY9C,20231231,2345678,1770609249,BHCKH289,196227
FRY9C,20231231,2345678,1770609249,BHCKB511,291636
FRY9C,20231231,2345678,1770609249,BHCKB706,454695
FRY9C,20231231,2345678,1770609249,BHCKF644,995555
FRY9C,20231231,2345678,1770609249,BHCAP872,144166
FRY9C,20231231,2345678,1770609249,BHCKHJ82,964841
FRY9C,20231231,2345678,1770609249,BHCKC970,530068
FRY9C,20231231,2345678,1770609249,BHCK4060,499017
FRY9C,20231231,2345678,1770609249,BHDMK117,689295
FRY9C,20231231,2345678,1770609249,BHCKFT05,411983
FRY9C,20231231,2345678,1770609249,BHCAP857,584057
FRY9C,20231231,2345678,1770609249,BHCKH292,63226
FRY9C,20231231,2345678,1770609249,BHCKG455,388062
FRY9C,20231231,2345678,1770609249,BHCKF183,126146
FRY9C,20231231,2345678,1770609249,BHCKS417,643406
FRY9C,20231231,2345678,1770609249,BHCKG627,207446
FRY9C,20231231,2345678,1770609249,BHCKB776,299769
FRY9C,20231231,2345678,1770609249,BHCKH296,75785
FRY9C,20231231,2345678,1770609249,BHCKS513,61204
FRY9C,20231231,2345678,1770609249,BHCKB726,345964
FRY9C,20231231,2345678,1770609249,BHCKB039,287260
FRY9C,20231231,2345678,1770609249,BHCKG333,165149
FRY9C,20231231,2345678,1770609249,BHCKS585,261104
FRY9C,20231231,2345678,1770609249,BHCK8745,547218
FRY9C,20231231,2345678,1770609249,BHCAA224,640519
FRY9C,20231231,2345678,1770609249,BHCK3814,809346
FRY9C,20231231,2345678,1770609249,BHCKK127,962335
FRY9C,20231231,2345678,1770609249,BHCK6416,98113
FRY9C,20231231,2345678,1770609249,BHCKG213,24591
FRY9C,20231231,2345678,1770609249,BHCKG428,668952
FRY9C,20231231,2345678,1770609249,BHCKD959,698496
FRY9C,20231231,2345678,1770609249,BHCKK147,720002
FRY9C,20231231,2345678,1770609249,BHCKD997,758797
FRY9C,20231231,2345678,1770609249,TEXT8566,689187
FRY9C,20231231,2345678,1770609249,BHCK8696,596791
FRY9C,20231231,2345678,1770609249,BHCKS431,172511
FRY9C,20231231,2345678,1770609249,BHCKF180,563398
FRY9C,20231231,2345678,1770609249,BHCKF165,833129
FRY9C,20231231,2345678,1770609249,BHCK3495,655029
FRY9C,20231231,2345678,1770609249,BHCKS574,38578
FRY9C,20231231,2345678,1770609249,BHCKG510,966422
FRY9C,20231231,2345678,1770609249,BHCKC388,612092
FRY9C,20231231,2345678,1770609249,TEXTB049,241424
FRY9C,20231231,2345678,1770609249,BHCAMK76,948356
FRY9C,20231231,2345678,1770609249,BHCK8567,534671
FRY9C,20231231,2345678,1770609249,BHCKD961,623452
FRY9C,20231231,2345678,1770609249,BHCKHT89,964169
FRY9C,20231231,2345678,1770609249,BHCKC410,592327
FRY9C,20231231,2345678,1770609249,BHCAKW00,206889
FRY9C,20231231,2345678,1770609249,BHCAP839,450385
FRY9C,20231231,2345678,1770609249,BHCK3548,758499
FRY9C,20231231,2345678,1770609249,BHCKG415,747042
FRY9C,20231231,2345678,1770609249,BHCK8744,309830
FRY9C,20231231,2345678,1770609249,BHCKH277,688836
FRY9C,20231231,2345678,1770609249,BHCK3584,555367
FRY9C,20231231,2345678,1770609249,BHCKH173,57350
FRY9C,20231231,2345678,1770609249,BHCKJ459,467185
FRY9C,20231231,2345678,1770609249,BHCK8713,419194
FRY9C,20231231,2345678,1770609249,BHCKJJ24,249664
FRY9C,20231231,2345678,1770609249,BHCKHJ95,554835
FRY9C,20231231,2345678,1770609249,BHCKS495,420095
FRY9C,20231231,2345678,1770609249,BHCKS578,354406
FRY9C,20231231,2345678,1770609249,BHCKM725,900907
FRY9C,20231231,2345678,1770609249,BHCKH182,31834
FRY9C,20231231,2345678,1770609249,BHCKG322,740341
FRY9C,20231231,2345678,1770609249,BHCKK121,18265
FRY9C,20231231,2345678,1770609249,BHCAP860,859889
FRY9C,20231231,2345678,1770609249,BHCKC229,237398
FRY9C,20231231,2345678,1770609249,BHCKB858,522300
FRY9C,20231231,2345678,1770609249,BHCKS618,505570
FRY9C,20231231,2345678,1770609249,BHCKHJ86,350456
FRY9C,20231231,2345678,1770609249,BHCK8700,78941
FRY9C,20231231,2345678,1770609249,BHCKG445,140575
FRY9C,20231231,2345678,1770609249,BHCKG614,413668
FRY9C,20231231,2345678,1770609249,BHCKG512,671234
FRY9C,20231231,2345678,1770609249,BHCKHT51,782798
FRY9C,20231231,2345678,1770609249,BHCK5378,693341
FRY9C,20231231,2345678,1770609249,BHCK8497,326517
FRY9C,20231231,2345678,1770609249,BHCKS480,234490
FRY9C,20231231,2345678,1770609249,BHCKHT91,197363
FRY9C,20231231,2345678,1770609249,BHCKF684,156843
FRY9C,20231231,2345678,1770609249,BHCK2150,517581
FRY9C,20231231,2345678,1770609249,BHCKH178,492686
FRY9C,20231231,2345678,1770609249,BHCT3548,371984
FRY9C,20231231,2345678,1770609249,BHCKF647,289364
FRY9C,20231231,2345678,1770609249,BHCKC988,588255
FRY9C,20231231,2345678,1770609249,BHCKB575,698402
FRY9C,20231231,2345678,1770609249,BHCKS435,892821
FRY9C,20231231,2345678,1770609249,BHCKHT81,501165
FRY9C,20231231,2345678,1770609249,BHCKB739,354461
FRY9C,20231231,2345678,1770609249,BHCKS493,573462
FRY9C,20231231,2345678,1770609249,BHCKC161,25874
FRY9C,20231231,2345678,1770609249,BHCK4627,953105
FRY9C,20231231,2345678,1770609249,BHTXF660,85409
FRY9C,20231231,2345678,1770609249,BHCKL187,189861
FRY9C,20231231,2345678,1770609249,BHCK6550,169444
FRY9C,20231231,2345678,1770609249,BHCKHT65,222543
FRY9C,20231231,2345678,1770609249,BHCKD984,464319
FRY9C,20231231,2345678,1770609249,BHCKC389,488384
FRY9C,20231231,2345678,1770609249,TEXTB031,78133
FRY9C,20231231,2345678,1770609249,BHCKF179,551203
FRY9C,20231231,2345678,1770609249,BHCK4070,904197
FRY9C,20231231,2345678,1770609249,BHCKS489,621059
FRY9C,20231231,2345678,1770609249,BHCK8499,280246
FRY9C,20231231,2345678,1770609249,TEXTC705,71147
FRY9C,20231231,2345678,1770609249,BHCKG309,304124
FRY9C,20231231,2345678,1770609249,BHCKB539,611507
FRY9C,20231231,2345678,1770609249,BHCKS522,970056
FRY9C,20231231,2345678,1770609249,BHCKKX64,207835
FRY9C,20231231,2345678,1770609249,BHCK4483,762830
FRY9C,20231231,2345678,1770609249,BHCK4655,621838
FRY9C,20231231,2345678,1770609249,BHCKG531,334978
FRY9C,20231231,2345678,1770609249,BHCKK151,264276
FRY9C,20231231,2345678,1770609249,BHCKB538,731656
FRY9C,20231231,2345678,1770609249,BHCKB497,684641
FRY9C,20231231,2345678,1770609249,BHCKHT59,785458
FRY9C,20231231,2345678,1770609249,BHCKG621,229602
FRY9C,20231231,2345678,1770609249,BHCKS528,958271
FRY9C,20231231,2345678,1770609249,BHCKHU15,633510
FRY9C,20231231,2345678,1770609249,BHCKF164,634218
FRY9C,20231231,2345678,1770609249,BHCKK041,818934
FRY9C,20231231,2345678,1770609249,BHCKS415,522344
FRY9C,20231231,2345678,1770609249,BHCWH311,921371
FRY9C,20231231,2345678,1770609249,BHCKS515,56692
FRY9C,20231231,2345678,1770609249,BHCKG100,549925
FRY9C,20231231,2345678,1770609249,BHCKS608,400275
FRY9C,20231231,2345678,1770609249,BHCKF231,842962
FRY9C,20231231,2345678,1770609249,BHCK5391,221075
FRY9C,20231231,2345678,1770609249,BHCKM714,568612
FRY9C,20231231,2345678,1770609249,BHCKS552,23925
FRY9C,20231231,2345678,1770609249,TEXTC708,969362
FRY9C,20231231,2345678,1770609249,BHCKK278,369592
FRY9C,20231231,2345678,1770609249,BHCKG103,257619
FRY9C,20231231,2345678,1770609249,BHCKF597,334703
FRY9C,20231231,2345678,1770609249,TEXTB056,447008
FRY9C,20231231,2345678,1770609249,BHCKS599,588187
FRY9C,20231231,2345678,1770609249,BHCAKX79,118373
FRY9C,20231231,2345678,1770609249,BHCKC248,5326
FRY9C,20231231,2345678,1770609249,BHCKS558,957353
FRY9C,20231231,2345678,1770609249,BHCKG406,574492
FRY9C,20231231,2345678,1770609249,BHCKC222,37163
FRY9C,20231231,2345678,1770609249,BHCKHK03,657959
FRY9C,20231231,2345678,1770609249,BHCKKX49,381063
FRY9C,20231231,2345678,1770609249,BHCKM715,60946
FRY9C,20231231,2345678,1770609249,TEXTB046,183149
FRY9C,20231231,2345678,1770609249,BHCKK270,8956
FRY9C,20231231,2345678,1770609249,BHCKB750,22663
FRY9C,20231231,2345678,1770609249,BHCKF589,335675
FRY9C,20231231,2345678,1770609249,BHCKB556,167308
FRY9C,20231231,2345678,1770609249,BHCKK133,451924
FRY9C,20231231,2345678,1770609249,BHCKC969,641963
FRY9C,20231231,2345678,1770609249,BHCKB047,436422
FRY9C,20231231,2345678,1770609249,BHCKF554,505732
FRY9C,20231231,2345678,1770609249,BHCKF186,48658
FRY9C,20231231,2345678,1770609249,BHCKG420,301338
FRY9C,20231231,2345678,1770609249,BHCKJF77,234109
FRY9C,20231231,2345678,1770609249,BHCKK205,715973
FRY9C,20231231,2345678,1770609249,BHCKK204,125953
FRY9C,20231231,2345678,1770609249,BHCKJJ27,938354
FRY9C,20231231,2345678,1770609249,BHCKK146,466766
FRY9C,20231231,2345678,1770609249,BHCKL184,358237
FRY9C,20231231,2345678,1770609249,BHCKS518,696717
FRY9C,20231231,2345678,1770609249,TEXTB047,814046
FRY9C,20231231,2345678,1770609249,TEXT8563,333192
FRY9C,20231231,2345678,1770609249,BHCK0395,399899
FRY9C,20231231,2345678,1770609249,BHCKD979,594277
FRY9C,20231231,2345678,1770609249,RSSD9110,861281
FRY9C,20231231,2345678,1770609249,BHCKG545,433103
FRY9C,20231231,2345678,1770609249,BHCKB790,346057
FRY9C,20231231,2345678,1770609249,BHCKJJ04,651724
FRY9C,20231231,2345678,1770609249,BHCKB751,112614
FRY9C,20231231,2345678,1770609249,BHCKS397,82468
FRY9C,20231231,2345678,1770609249,BHCKF065,698726
FRY9C,20231231,2345678,1770609249,BHCK3353,371503
FRY9C,20231231,2345678,1770609249,BHCKG631,995703
FRY9C,20231231,2345678,1770609249,BHCKHJ74,562569
FRY9C,20231231,2345678,1770609249,BHCKF640,18775
FRY9C,20231231,2345678,1770609249,BHCKG365,838305
FRY9C,20231231,2345678,1770609249,BHCKHJ75,688280
FRY9C,20231231,2345678,1770609249,BHDMK114,228004
FRY9C,20231231,2345678,1770609249,BHCKK143,573085
FRY9C,20231231,2345678,1770609249,BHBC4073,889704
FRY9C,20231231,2345678,1770609249,BHCKHU23,937309
FRY9C,20231231,2345678,1770609249,BHCKG099,234781
FRY9C,20231231,2345678,1770609249,BHCKG211,755656
FRY9C,20231231,2345678,1770609249,BHCA2170,5886
FRY9C,20231231,2345678,1770609249,BHCAKX83,516299
FRY9C,20231231,2345678,1770609249,BHCKS406,769836
FRY9C,20231231,2345678,1770609249,BHCKC894,129706
FRY9C,20231231,2345678,1770609249,BHCKH177,551727
FRY9C,20231231,2345678,1770609249,BHCWP870,475165
FRY9C,20231231,2345678,1770609249,BHCKC251,378861
FRY9C,20231231,2345678,1770609249,BHCKG431,337940
FRY9C,20231231,2345678,1770609249,BHCKK038,685882
FRY9C,20231231,2345678,1770609249,BHCKG354,488108
FRY9C,20231231,2345678,1770609249,BHCKG497,924527
FRY9C,20231231,2345678,1770609249,BHCKB043,877139
FRY9C,20231231,2345678,1770609249,BHCKC700,225871
FRY9C,20231231,2345678,1770609249,BHCKH300,204091
FRY9C,20231231,2345678,1770609249,BHCKG364,255333
FRY9C,20231231,2345678,1770609249,BHCK4107,332641
FRY9C,20231231,2345678,1770609249,BHDM1797,206459
FRY9C,20231231,2345678,1770609249,BHDMK109,604888
FRY9C,20231231,2345678,1770609249,BHCKHT93,923363
FRY9C,20231231,2345678,1770609249,BHCKG368,700820
FRY9C,20231231,2345678,1770609249,BHCKHJ88,382229
FRY9C,20231231,2345678,1770609249,BHCKC219,623178
FRY9C,20231231,2345678,1770609249,BHCKG318,204988
FRY9C,20231231,2345678,1770609249,BHCKS405,871501
FRY9C,20231231,2345678,1770609249,BHTXG571,967372
FRY9C,20231231,2345678,1770609249,BHCKG371,222551
FRY9C,20231231,2345678,1770609249,BHCM3531,367055
FRY9C,20231231,2345678,1770609249,BHCAP843,498062
FRY9C,20231231,2345678,1770609249,BHCKG534,73461
FRY9C,20231231,2345678,1770609249,BHCK1771,905003
FRY9C,20231231,2345678,1770609249,BHCKF697,658314
FRY9C,20231231,2345678,1770609249,BHCK3588,513417
FRY9C,20231231,2345678,1770609249,BHCK3300,245936
FRY9C,20231231,2345678,1770609249,BHCKG605,604682
FRY9C,20231231,2345678,1770609249,BHCKS460,142578
FRY9C,20231231,2345678,1770609249,BHCKG633,933726
FRY9C,20231231,2345678,1770609249,BHCK8694,611894
FRY9C,20231231,2345678,1770609249,BHCKS512,209701
FRY9C,20231231,2345678,1770609249,BHBC4091,959972
FRY9C,20231231,2345678,1770609249,TEXTB040,746306
FRY9C,20231231,2345678,1770609249,BHDMKX57,548825
FRY9C,20231231,2345678,1770609249,BHCKK165,137233
FRY9C,20231231,2345678,1770609249,BHCKC897,287176
FRY9C,20231231,2345678,1770609249,BHCK2168,129868
FRY9C,20231231,2345678,1770609249,BHCKK125,731608
FRY9C,20231231,2345678,1770609249,BHCKHU22,839868
FRY9C,20231231,2345678,1770609249,BHCKS446,917124
FRY9C,20231231,2345678,1770609249,BHCKS437,301517
FRY9C,20231231,2345678,1770609249,BHCKS488,807110
FRY9C,20231231,2345678,1770609249,BHCK4662,497803
FRY9C,20231231,2345678,1770609249,BHCK8743,420173
FRY9C,20231231,2345678,1770609249,BHCKK030,467438
FRY9C,20231231,2345678,1770609249,RSSD9130,890046
FRY9C,20231231,2345678,1770609249,BHCKG570,701855
FRY9C,20231231,2345678,1770609249,BHCKF173,400871
FRY9C,20231231,2345678,1770609249,BHCKS441,494684
FRY9C,20231231,2345678,1770609249,BHCKG477,407323
FRY9C,20231231,2345678,1770609249,BHCKG630,703984
FRY9C,20231231,2345678,1770609249,BHCK1738,963733
FRY9C,20231231,2345678,1770609249,BHCKLE75,400530
FRY9C,20231231,2345678,1770609249,BHCAB530,160673
FRY9C,20231231,2345678,1770609249,BHCKK274,337146
FRY9C,20231231,2345678,1770609249,BHDMK119,246594
FRY9C,20231231,2345678,1770609249,BHCKS471,226520
FRY9C,20231231,2345678,1770609249,BHCKG551,26553
FRY9C,20231231,2345678,1770609249,BHCKG416,655457
FRY9C,20231231,2345678,1770609249,BHCKH297,762098
FRY9C,20231231,2345678,1770609249,BHCKM288,933350
FRY9C,20231231,2345678,1770609249,BHCKB707,445478
FRY9C,20231231,2345678,1770609249,BHCKG366,950413
FRY9C,20231231,2345678,1770609249,BHTXF659,57242
FRY9C,20231231,2345678,1770609249,BHCK0081,39655
FRY9C,20231231,2345678,1770609249,BHCK2170,269626
FRY9C,20231231,2345678,1770609249,BHTX4086,952977
FRY9C,20231231,2345678,1770609249,BHCKS622,694070
FRY9C,20231231,2345678,1770609249,BHCKJ451,438893
FRY9C,20231231,2345678,1770609249,BHCK5380,683292
FRY9C,20231231,2345678,1770609249,BHCKB569,404497
